date = 2024-06-30 20:02:02.836, timestamp = 349605475000817, x = 867, y = 1038
date = 2024-06-30 20:02:04.577, timestamp = 349607216140401, x = 204, y = 1067
date = 2024-06-30 20:02:06.292, timestamp = 349608931311234, x = 809, y = 1203
date = 2024-06-30 20:02:08.122, timestamp = 349610761586754, x = 204, y = 424
date = 2024-06-30 20:02:09.898, timestamp = 349612536973733, x = 855, y = 1496
date = 2024-06-30 20:02:11.849, timestamp = 349614487965399, x = 317, y = 383
date = 2024-06-30 20:02:13.906, timestamp = 349616545143524, x = 172, y = 1382
date = 2024-06-30 20:02:15.836, timestamp = 349618475778420, x = 783, y = 1745
date = 2024-06-30 20:02:17.571, timestamp = 349620210321649, x = 529, y = 764
date = 2024-06-30 20:02:19.500, timestamp = 349622139448732, x = 307, y = 37
date = 2024-06-30 20:02:21.498, timestamp = 349624137190919, x = 854, y = 1867
date = 2024-06-30 20:02:23.271, timestamp = 349625910822169, x = 701, y = 981
date = 2024-06-30 20:02:25.162, timestamp = 349627801027897, x = 603, y = 1028
date = 2024-06-30 20:02:27.063, timestamp = 349629702859147, x = 92, y = 1710
date = 2024-06-30 20:02:29.338, timestamp = 349631977551855, x = 993, y = 785
date = 2024-06-30 20:02:31.056, timestamp = 349633695922167, x = 767, y = 311
date = 2024-06-30 20:02:32.851, timestamp = 349635490884667, x = 407, y = 767
date = 2024-06-30 20:02:34.607, timestamp = 349637246279458, x = 975, y = 804
date = 2024-06-30 20:02:36.402, timestamp = 349639040960708, x = 451, y = 1201
date = 2024-06-30 20:02:38.281, timestamp = 349640920769041, x = 777, y = 1582
date = 2024-06-30 20:02:40.117, timestamp = 349642756877895, x = 82, y = 1622
date = 2024-06-30 20:02:42.023, timestamp = 349644662614874, x = 299, y = 2040
date = 2024-06-30 20:02:43.742, timestamp = 349646381417478, x = 743, y = 967
date = 2024-06-30 20:02:45.614, timestamp = 349648253429978, x = 992, y = 500
date = 2024-06-30 20:02:47.401, timestamp = 349650040326332, x = 357, y = 1243
date = 2024-06-30 20:02:49.354, timestamp = 349651993533623, x = 92, y = 1183
date = 2024-06-30 20:02:51.172, timestamp = 349653811063831, x = 1010, y = 897
date = 2024-06-30 20:02:53.003, timestamp = 349655642385706, x = 256, y = 1904
date = 2024-06-30 20:02:54.954, timestamp = 349657593761747, x = 859, y = 2059
date = 2024-06-30 20:02:56.816, timestamp = 349659455067476, x = 276, y = 104
date = 2024-06-30 20:02:58.504, timestamp = 349661143410184, x = 449, y = 1209
date = 2024-06-30 20:03:00.229, timestamp = 349662868740913, x = 212, y = 636
date = 2024-06-30 20:03:02.011, timestamp = 349664650748725, x = 221, y = 1227
date = 2024-06-30 20:03:03.801, timestamp = 349666440350808, x = 618, y = 1556
date = 2024-06-30 20:03:05.523, timestamp = 349668162184141, x = 981, y = 1487
date = 2024-06-30 20:03:08.203, timestamp = 349670842066953, x = 94, y = 2041
date = 2024-06-30 20:03:10.076, timestamp = 349672715517995, x = 121, y = 465
date = 2024-06-30 20:03:11.873, timestamp = 349674512578411, x = 96, y = 1649
date = 2024-06-30 20:03:13.719, timestamp = 349676358848202, x = 887, y = 75
date = 2024-06-30 20:03:15.583, timestamp = 349678222223202, x = 346, y = 719
date = 2024-06-30 20:03:17.316, timestamp = 349679955869035, x = 607, y = 1575
date = 2024-06-30 20:03:19.138, timestamp = 349681777394035, x = 689, y = 1623
date = 2024-06-30 20:03:20.923, timestamp = 349683562609139, x = 922, y = 1246
date = 2024-06-30 20:03:22.698, timestamp = 349685337286743, x = 466, y = 1974
date = 2024-06-30 20:03:24.543, timestamp = 349687182736743, x = 81, y = 1656
date = 2024-06-30 20:03:26.320, timestamp = 349688959362784, x = 229, y = 1337
date = 2024-06-30 20:03:28.054, timestamp = 349690693081013, x = 568, y = 1341
date = 2024-06-30 20:03:29.855, timestamp = 349692494331013, x = 252, y = 861
date = 2024-06-30 20:03:31.620, timestamp = 349694259622679, x = 776, y = 1243
date = 2024-06-30 20:03:33.527, timestamp = 349696166733616, x = 101, y = 959
date = 2024-06-30 20:03:35.410, timestamp = 349698048958095, x = 214, y = 1982
date = 2024-06-30 20:03:37.272, timestamp = 349699911097157, x = 107, y = 721
date = 2024-06-30 20:03:39.153, timestamp = 349701792774761, x = 474, y = 78
date = 2024-06-30 20:03:41.126, timestamp = 349703765571636, x = 998, y = 2029
date = 2024-06-30 20:03:42.922, timestamp = 349705561667990, x = 533, y = 461
date = 2024-06-30 20:03:44.553, timestamp = 349707191948198, x = 874, y = 1249
date = 2024-06-30 20:03:46.363, timestamp = 349709001964343, x = 910, y = 946
date = 2024-06-30 20:03:48.103, timestamp = 349710742032572, x = 653, y = 978
date = 2024-06-30 20:03:50.078, timestamp = 349712717444030, x = 559, y = 1287
date = 2024-06-30 20:03:52.053, timestamp = 349714692574238, x = 259, y = 1247
date = 2024-06-30 20:03:53.934, timestamp = 349716572892467, x = 773, y = 1934
date = 2024-06-30 20:03:55.798, timestamp = 349718437759134, x = 892, y = 1284
date = 2024-06-30 20:03:57.616, timestamp = 349720255757050, x = 987, y = 239
date = 2024-06-30 20:03:59.470, timestamp = 349722109475279, x = 744, y = 108
date = 2024-06-30 20:04:01.348, timestamp = 349723987278404, x = 427, y = 1557
date = 2024-06-30 20:04:03.304, timestamp = 349725943125278, x = 877, y = 1324
date = 2024-06-30 20:04:05.225, timestamp = 349727864639340, x = 813, y = 1410
date = 2024-06-30 20:04:07.255, timestamp = 349729894346632, x = 729, y = 805
date = 2024-06-30 20:04:09.405, timestamp = 349732044578923, x = 874, y = 1271
date = 2024-06-30 20:04:11.484, timestamp = 349734123885694, x = 582, y = 111
date = 2024-06-30 20:04:13.247, timestamp = 349735886850277, x = 935, y = 115
date = 2024-06-30 20:04:15.784, timestamp = 349738423434131, x = 506, y = 861
date = 2024-06-30 20:04:17.546, timestamp = 349740185528922, x = 476, y = 1143
date = 2024-06-30 20:04:19.598, timestamp = 349742237599755, x = 827, y = 1924
date = 2024-06-30 20:04:21.517, timestamp = 349744155930484, x = 92, y = 701
date = 2024-06-30 20:04:23.389, timestamp = 349746028589338, x = 864, y = 108
date = 2024-06-30 20:04:25.226, timestamp = 349747865921108, x = 401, y = 378
date = 2024-06-30 20:04:27.223, timestamp = 349749861957566, x = 189, y = 1958
date = 2024-06-30 20:04:29.436, timestamp = 349752075034649, x = 801, y = 1357
date = 2024-06-30 20:04:31.365, timestamp = 349754004454441, x = 552, y = 454
date = 2024-06-30 20:04:33.283, timestamp = 349755922233086, x = 984, y = 622
date = 2024-06-30 20:04:35.067, timestamp = 349757705980482, x = 756, y = 1759
date = 2024-06-30 20:04:36.773, timestamp = 349759412774231, x = 495, y = 1264
date = 2024-06-30 20:04:38.844, timestamp = 349761483425273, x = 991, y = 771
date = 2024-06-30 20:04:40.655, timestamp = 349763293936210, x = 886, y = 522
date = 2024-06-30 20:04:42.634, timestamp = 349765273289335, x = 95, y = 1919
date = 2024-06-30 20:04:44.492, timestamp = 349767131917980, x = 570, y = 1859
date = 2024-06-30 20:04:46.557, timestamp = 349769196358084, x = 1003, y = 1742
date = 2024-06-30 20:04:48.435, timestamp = 349771074140896, x = 129, y = 1662
date = 2024-06-30 20:04:50.263, timestamp = 349772902483604, x = 226, y = 963
date = 2024-06-30 20:04:52.075, timestamp = 349774714302354, x = 784, y = 521
date = 2024-06-30 20:04:53.916, timestamp = 349776555781521, x = 264, y = 98
date = 2024-06-30 20:04:55.951, timestamp = 349778590107562, x = 72, y = 1188
date = 2024-06-30 20:04:57.855, timestamp = 349780494384124, x = 359, y = 1393
date = 2024-06-30 20:04:59.848, timestamp = 349782487730478, x = 72, y = 1849
date = 2024-06-30 20:05:01.654, timestamp = 349784293299228, x = 760, y = 388
date = 2024-06-30 20:05:03.433, timestamp = 349786072934644, x = 578, y = 1494
date = 2024-06-30 20:05:05.292, timestamp = 349787931114331, x = 1010, y = 326
date = 2024-06-30 20:05:07.182, timestamp = 349789820921623, x = 486, y = 1480
date = 2024-06-30 20:05:09.083, timestamp = 349791722505477, x = 236, y = 1139
date = 2024-06-30 20:05:10.839, timestamp = 349793478598185, x = 845, y = 1088
date = 2024-06-30 20:05:12.652, timestamp = 349795291707039, x = 926, y = 1788
date = 2024-06-30 20:05:14.346, timestamp = 349796985222142, x = 681, y = 789
date = 2024-06-30 20:05:16.164, timestamp = 349798803350788, x = 432, y = 1706
date = 2024-06-30 20:05:18.095, timestamp = 349800734577350, x = 999, y = 1415
date = 2024-06-30 20:05:20.059, timestamp = 349802698644017, x = 421, y = 1527
date = 2024-06-30 20:05:21.950, timestamp = 349804589103391, x = 535, y = 322
date = 2024-06-30 20:05:23.778, timestamp = 349806417736203, x = 384, y = 1916
date = 2024-06-30 20:05:25.685, timestamp = 349808324510682, x = 467, y = 49
date = 2024-06-30 20:05:27.417, timestamp = 349810056196099, x = 460, y = 1307
date = 2024-06-30 20:05:29.103, timestamp = 349811742211724, x = 824, y = 1720
date = 2024-06-30 20:05:31.023, timestamp = 349813662759640, x = 133, y = 128
date = 2024-06-30 20:05:32.846, timestamp = 349815485631515, x = 231, y = 444
date = 2024-06-30 20:05:34.593, timestamp = 349817232251827, x = 949, y = 1380
date = 2024-06-30 20:05:36.426, timestamp = 349819065227868, x = 531, y = 160
date = 2024-06-30 20:05:38.222, timestamp = 349820861653910, x = 449, y = 2055
date = 2024-06-30 20:05:39.938, timestamp = 349822577019014, x = 667, y = 1553
date = 2024-06-30 20:05:41.650, timestamp = 349824289672659, x = 526, y = 482
date = 2024-06-30 20:05:43.472, timestamp = 349826111400263, x = 253, y = 100
date = 2024-06-30 20:05:45.309, timestamp = 349827948576825, x = 571, y = 196
date = 2024-06-30 20:05:47.055, timestamp = 349829694602346, x = 248, y = 439
date = 2024-06-30 20:05:48.823, timestamp = 349831462132033, x = 333, y = 1359
date = 2024-06-30 20:05:50.554, timestamp = 349833193724220, x = 681, y = 1027
date = 2024-06-30 20:05:52.328, timestamp = 349834967078387, x = 488, y = 736
date = 2024-06-30 20:05:54.193, timestamp = 349836832136199, x = 299, y = 517
date = 2024-06-30 20:05:56.271, timestamp = 349838910705990, x = 94, y = 807
date = 2024-06-30 20:05:58.174, timestamp = 349840813675261, x = 857, y = 454
date = 2024-06-30 20:06:01.451, timestamp = 349844090806510, x = 353, y = 1016
date = 2024-06-30 20:06:03.419, timestamp = 349846058798697, x = 96, y = 1891
date = 2024-06-30 20:06:05.243, timestamp = 349847882572655, x = 552, y = 610
date = 2024-06-30 20:06:07.945, timestamp = 349850584250259, x = 763, y = 1429
date = 2024-06-30 20:06:09.993, timestamp = 349852632230988, x = 237, y = 1798
date = 2024-06-30 20:06:11.882, timestamp = 349854521649217, x = 377, y = 219
date = 2024-06-30 20:06:13.755, timestamp = 349856394714842, x = 482, y = 1141
date = 2024-06-30 20:06:16.096, timestamp = 349858735888800, x = 773, y = 75
date = 2024-06-30 20:06:18.013, timestamp = 349860652230466, x = 268, y = 1962
date = 2024-06-30 20:06:19.884, timestamp = 349862523669007, x = 759, y = 237
date = 2024-06-30 20:06:22.034, timestamp = 349864673707549, x = 91, y = 458
date = 2024-06-30 20:06:24.062, timestamp = 349866701371611, x = 450, y = 803
date = 2024-06-30 20:06:25.943, timestamp = 349868582565361, x = 901, y = 575
date = 2024-06-30 20:06:27.869, timestamp = 349870508597652, x = 502, y = 172
date = 2024-06-30 20:06:29.687, timestamp = 349872326721610, x = 1021, y = 1289
date = 2024-06-30 20:06:31.764, timestamp = 349874403540360, x = 401, y = 934
date = 2024-06-30 20:06:33.641, timestamp = 349876280509630, x = 542, y = 321
date = 2024-06-30 20:06:35.489, timestamp = 349878128076818, x = 247, y = 2003
date = 2024-06-30 20:06:37.461, timestamp = 349880100740359, x = 221, y = 1000
date = 2024-06-30 20:06:39.245, timestamp = 349881884871088, x = 776, y = 1707
date = 2024-06-30 20:06:41.095, timestamp = 349883734725775, x = 203, y = 1187
date = 2024-06-30 20:06:42.890, timestamp = 349885529834629, x = 466, y = 635
date = 2024-06-30 20:06:44.761, timestamp = 349887400487754, x = 577, y = 1009
date = 2024-06-30 20:06:46.692, timestamp = 349889331584628, x = 88, y = 1603
date = 2024-06-30 20:06:48.539, timestamp = 349891178496607, x = 414, y = 917
date = 2024-06-30 20:06:50.448, timestamp = 349893087679940, x = 108, y = 1168
date = 2024-06-30 20:06:52.245, timestamp = 349894884146607, x = 271, y = 320
date = 2024-06-30 20:06:53.966, timestamp = 349896605097648, x = 497, y = 420
date = 2024-06-30 20:06:55.704, timestamp = 349898343064835, x = 441, y = 919
date = 2024-06-30 20:06:57.307, timestamp = 349899946737752, x = 338, y = 1211
date = 2024-06-30 20:06:59.083, timestamp = 349901722780460, x = 947, y = 1578
date = 2024-06-30 20:07:00.827, timestamp = 349903466346605, x = 926, y = 1143
date = 2024-06-30 20:07:02.671, timestamp = 349905310316918, x = 664, y = 890
date = 2024-06-30 20:07:04.872, timestamp = 349907511108584, x = 1022, y = 1010
date = 2024-06-30 20:07:06.600, timestamp = 349909239083063, x = 989, y = 1783
date = 2024-06-30 20:07:08.364, timestamp = 349911002989313, x = 568, y = 1821
date = 2024-06-30 20:07:10.059, timestamp = 349912698482541, x = 502, y = 2038
date = 2024-06-30 20:07:11.842, timestamp = 349914480972124, x = 825, y = 934
date = 2024-06-30 20:07:13.712, timestamp = 349916350960666, x = 920, y = 332
date = 2024-06-30 20:07:15.546, timestamp = 349918185888791, x = 231, y = 1924
date = 2024-06-30 20:07:17.420, timestamp = 349920059607540, x = 955, y = 1136
date = 2024-06-30 20:07:19.179, timestamp = 349921818452853, x = 596, y = 1385
date = 2024-06-30 20:07:20.994, timestamp = 349923632895040, x = 775, y = 2011
date = 2024-06-30 20:07:22.917, timestamp = 349925556106498, x = 418, y = 2069
date = 2024-06-30 20:07:24.681, timestamp = 349927320922123, x = 558, y = 963
date = 2024-06-30 20:07:26.581, timestamp = 349929220560143, x = 617, y = 1693
date = 2024-06-30 20:07:28.353, timestamp = 349930992111184, x = 902, y = 317
date = 2024-06-30 20:07:30.243, timestamp = 349932882597122, x = 958, y = 1334
date = 2024-06-30 20:07:32.094, timestamp = 349934733448684, x = 543, y = 1179
date = 2024-06-30 20:07:34.046, timestamp = 349936685551288, x = 964, y = 804
date = 2024-06-30 20:07:36.019, timestamp = 349938658893475, x = 903, y = 78
date = 2024-06-30 20:07:37.862, timestamp = 349940501094516, x = 286, y = 1398
date = 2024-06-30 20:07:39.853, timestamp = 349942492375766, x = 926, y = 1485
date = 2024-06-30 20:07:42.893, timestamp = 349945532620557, x = 493, y = 1604
date = 2024-06-30 20:07:44.950, timestamp = 349947589612744, x = 74, y = 1103
date = 2024-06-30 20:07:47.421, timestamp = 349950060359619, x = 68, y = 2034
date = 2024-06-30 20:07:49.281, timestamp = 349951920138265, x = 249, y = 1687
date = 2024-06-30 20:07:51.024, timestamp = 349953663421077, x = 743, y = 1236
date = 2024-06-30 20:07:53.053, timestamp = 349955692905452, x = 522, y = 217
date = 2024-06-30 20:07:54.808, timestamp = 349957447771597, x = 721, y = 822
date = 2024-06-30 20:07:57.060, timestamp = 349959699489826, x = 191, y = 810
date = 2024-06-30 20:07:59.119, timestamp = 349961758346076, x = 89, y = 1056
date = 2024-06-30 20:08:00.885, timestamp = 349963524548159, x = 424, y = 1199
date = 2024-06-30 20:08:02.746, timestamp = 349965385082013, x = 351, y = 1064
date = 2024-06-30 20:08:04.649, timestamp = 349967288668471, x = 171, y = 704
date = 2024-06-30 20:08:06.392, timestamp = 349969031183575, x = 818, y = 1848
date = 2024-06-30 20:08:09.409, timestamp = 349972048216907, x = 183, y = 526
date = 2024-06-30 20:08:11.455, timestamp = 349974094571074, x = 1003, y = 1783
date = 2024-06-30 20:08:13.347, timestamp = 349975986766907, x = 198, y = 1302
date = 2024-06-30 20:08:15.288, timestamp = 349977927729406, x = 245, y = 634
date = 2024-06-30 20:08:17.109, timestamp = 349979748826281, x = 286, y = 1743
date = 2024-06-30 20:08:18.971, timestamp = 349981610062739, x = 249, y = 981
date = 2024-06-30 20:08:20.751, timestamp = 349983390639822, x = 543, y = 1556
date = 2024-06-30 20:08:22.610, timestamp = 349985249215343, x = 540, y = 2014
date = 2024-06-30 20:08:24.427, timestamp = 349987066630968, x = 662, y = 1678
date = 2024-06-30 20:08:26.263, timestamp = 349988902679405, x = 656, y = 463
date = 2024-06-30 20:08:28.012, timestamp = 349990651531488, x = 820, y = 719
date = 2024-06-30 20:08:29.859, timestamp = 349992498657008, x = 285, y = 691
date = 2024-06-30 20:08:31.850, timestamp = 349994489361696, x = 603, y = 322
date = 2024-06-30 20:08:33.617, timestamp = 349996256831487, x = 421, y = 1287
date = 2024-06-30 20:08:35.405, timestamp = 349998044896591, x = 1009, y = 299
date = 2024-06-30 20:08:37.267, timestamp = 349999906233570, x = 439, y = 292
date = 2024-06-30 20:08:39.020, timestamp = 350001659679403, x = 707, y = 471
date = 2024-06-30 20:08:40.913, timestamp = 350003552432007, x = 238, y = 408
date = 2024-06-30 20:08:42.842, timestamp = 350005481919506, x = 102, y = 386
date = 2024-06-30 20:08:44.566, timestamp = 350007205001277, x = 857, y = 1506
date = 2024-06-30 20:08:46.369, timestamp = 350009008235652, x = 582, y = 393
date = 2024-06-30 20:08:48.176, timestamp = 350010814930964, x = 415, y = 933
date = 2024-06-30 20:08:50.043, timestamp = 350012681951797, x = 291, y = 240
date = 2024-06-30 20:08:51.941, timestamp = 350014580054401, x = 433, y = 570
date = 2024-06-30 20:08:53.725, timestamp = 350016364333046, x = 405, y = 1165
date = 2024-06-30 20:08:55.422, timestamp = 350018061362213, x = 642, y = 1805
date = 2024-06-30 20:08:57.275, timestamp = 350019914361692, x = 273, y = 1099
date = 2024-06-30 20:08:59.123, timestamp = 350021761946066, x = 88, y = 1741
date = 2024-06-30 20:09:00.856, timestamp = 350023495880441, x = 779, y = 788
date = 2024-06-30 20:09:02.732, timestamp = 350025371603878, x = 208, y = 700
date = 2024-06-30 20:09:04.551, timestamp = 350027190685128, x = 155, y = 981
date = 2024-06-30 20:09:06.282, timestamp = 350028921254399, x = 910, y = 814
date = 2024-06-30 20:09:07.998, timestamp = 350030636996065, x = 452, y = 1628
date = 2024-06-30 20:09:09.876, timestamp = 350032515810127, x = 856, y = 1546
date = 2024-06-30 20:09:11.901, timestamp = 350034539978356, x = 102, y = 148
date = 2024-06-30 20:09:13.653, timestamp = 350036292526793, x = 905, y = 2037
